,nota,nota_aleatoria,nota_reconstruida
0,2.0,3.8685224929740665,3.8068861793497937
0,3.0,4.165448126107232,4.412348522964423
0,4.0,4.9757241525212725,4.873384184903141
0,4.0,0.9136802821845008,1.735672611196398
0,3.5,2.0196491327433352,0.15785263980495864
0,1.0,2.3739744556976383,2.148761416268609
0,2.0,4.387794606454837,4.0577466546411785
0,2.0,3.555239250072295,3.4605605207097603
0,5.0,1.0291968969374627,0.6741741747813357
0,4.0,3.150089215076574,2.9649098203300923
0,4.5,1.157786328567529,1.087149254454578
0,1.5,2.8616536757291304,0.09830335807433299
0,5.0,3.13208815025247,3.2821340604714266
0,3.5,4.661753573331924,2.270286191959596
0,4.0,4.829687190284461,3.0924587990083134
0,1.0,1.1946678243506699,0.7811970008658922
0,3.0,2.3779627692703578,0.9335439328173056
0,5.0,1.4140736063946602,0.7043042137210952
0,2.5,1.1813273958401642,0.015486705834177505
0,5.0,1.5900155241268816,1.6686515675105023
0,1.0,0.2950455494016402,0.31876192144730425
0,4.5,2.3430557765905418,2.409389158554239
0,5.0,3.7519442736870494,1.2467472449217467
0,4.0,4.6804104452994535,4.762711327005669
0,5.0,4.075220023060969,4.068594229033463
0,4.0,4.385274974416584,3.5669775287493106
0,2.0,1.123864117277435,1.0355657462768526
0,1.0,2.022721002656774,1.910656326280428
0,5.0,3.0969597120538355,0.4583881939978031
0,4.0,3.59190569003729,3.474338603085662
0,3.0,2.681672322334023,2.6053940819727512
0,4.5,4.671022537037596,4.691218428898523
0,1.0,0.848260836061901,0.5125872431419717
0,5.0,4.753096897811637,5.902583422191956
0,3.0,2.5543238653321816,2.5994768460532867
0,5.0,1.2902369817553727,1.3056410720886518
0,3.0,4.308034692456827,2.780872943318089
0,5.0,3.652766022156286,5.490124890951904
0,3.5,0.18838609418192764,0.7312210995253721
0,3.5,0.012592179942705894,-0.022456077855197213
0,5.0,0.6036824336958435,0.6007697801177831
0,2.0,1.8492806037519838,0.3384107252534346
0,2.0,2.12317936231005,0.24325998893019807
0,4.0,4.62840205514621,2.15047185944219
0,3.5,0.9196233163778433,0.8041883884973053
0,5.0,4.664143375219698,4.607478123505364
0,3.0,3.8470370999733294,0.6695705002807264
0,4.0,4.033959718077961,3.7162407940525144
0,3.5,2.8265372070380312,0.5361848679458421
0,3.5,4.633473683568986,1.4310222842283546
0,2.5,1.8392647075818829,2.2204851058440904
0,3.0,1.6446453647379655,1.6178570836077086
0,5.0,3.0607317754384926,1.35842960738431
0,2.0,1.878097356569115,0.8264087068724328
0,2.0,0.4118915274313134,0.5482012216549496
0,4.0,0.7920498185818842,0.6682948436075903
0,3.0,1.2134314898092202,0.9684917721573779
0,4.0,3.0849386346894043,1.1779719686328964
0,1.0,0.911145806388689,0.02004075620927233
