,nota,nota_aleatoria,nota_reconstruida
0,3.0,0.7094486893424917,0.6334112266079123
0,4.0,4.995837927374601,5.503929412898919
0,5.0,2.694620523889131,3.8149322998159425
0,3.0,0.6494193045162133,0.040837640169053294
0,3.0,4.170119679033358,3.8328519643645893
0,2.0,4.71109355287626,1.9238919153679181
0,5.0,0.051610264429596264,-0.045316303690289494
0,4.0,3.6960421638633574,1.846723566636733
0,5.0,4.09932840100277,4.231481963528969
0,4.0,3.259455948415652,3.2046553264936883
0,4.0,0.6568761951583835,0.7154115316026987
0,3.0,3.727223475451919,3.513410872967505
0,4.5,0.5574281223874589,0.7832407059088088
0,4.5,1.4032065208247153,1.7445042685742065
0,3.0,0.9666174380866749,1.3648944804390049
0,4.0,1.9162582810095685,2.0989085665517315
0,2.5,0.7431143468946322,0.5741133301283525
0,4.5,1.2135855326437872,1.7545233465096057
0,3.5,1.1285826797063903,0.30190893453002665
0,3.0,1.0477655278481994,0.20113660831288713
0,4.0,4.545718693616187,4.5178213982511215
0,3.5,0.6501238023274147,0.9459191420458357
0,3.0,2.495527173993373,2.4769191344109993
0,3.0,2.3163661735905876,2.764689336918475
0,4.0,4.367903224842319,1.216195719597751
0,3.5,3.218090182885511,3.054258614914394
0,4.0,3.8440663209837767,1.9343586681301723
0,3.0,3.5919931210457348,3.7111803671573362
0,3.0,4.280560073209702,4.256122242536685
0,3.5,3.7957913650445136,2.9314000237052706
0,3.0,2.389299751801492,1.5968824563499568
0,2.0,0.6021405231408583,0.4440527274253429
0,5.0,2.36301028859121,1.4879258565922138
0,3.5,3.1006640873108164,2.899259814838729
0,4.0,4.825300150861812,5.197084358281018
0,4.0,1.5854755596003522,0.1478086803573301
0,5.0,4.73886366579001,2.0593498233197995
0,2.0,3.728142198903084,1.6812016792091016
0,4.5,4.147551517699913,4.201672012796419
0,3.0,3.597981313634422,3.6008176550511584
0,2.5,1.7210432760342753,1.6859490221183704
0,2.5,2.4911816971047775,2.498762169688046
0,5.0,0.5333297252507962,1.4860005144892088
0,4.5,0.712507117225285,0.6374962965519777
0,3.0,0.6821225984872203,0.6694040217260763
0,5.0,2.908573463879838,2.0139347617121044
0,4.0,1.4158191420425548,1.2660073783937473
0,3.0,2.291651466067745,1.147828618637119
0,3.0,2.0219484668250938,1.2430367583772168
0,3.5,3.6284957412308327,2.29566468671369
0,4.5,2.007726318413864,1.2441375762786726
0,1.5,0.9788439865343629,0.8300864686436609
0,3.5,1.8042860040541124,0.7582313000264931
0,4.0,3.7686871446691086,3.5825844991174134
0,3.0,1.7732269084641712,1.7762278728956602
0,5.0,3.492239010042342,3.3243102893882437
0,5.0,0.25480272354418076,0.9112052537124433
0,5.0,1.9461856862725617,0.8741715917432483
0,5.0,2.303505824489168,0.7937351836908102
0,4.0,1.7518212211161281,1.666375633596703
0,3.0,1.8385550953025254,0.010607751659955216
0,3.0,1.3771045019043444,1.3436399417869522
0,1.5,0.1950989062648978,0.18626686389606384
0,5.0,4.534925961189168,2.7240783472019783
0,3.0,2.385017354440058,2.3408522165300614
0,5.0,4.1785554007826455,2.4836392922472252
0,3.5,3.880000909988487,3.9033646549590126
0,2.5,1.6716865293395373,0.24537180928192623
0,5.0,3.67512638502155,2.4229356142925274
0,2.0,2.095504632848168,2.0445436282916405
0,0.5,4.071130876965386,3.371579003899347
0,0.5,2.210639523834645,2.1859253615383
0,3.0,0.2548041645339483,1.7559243446996093
0,3.5,1.4857297793111086,1.3670235953601702
0,2.5,1.6603476138577777,1.2849328032719536
0,2.0,0.25747967579137665,0.2971919541733026
0,5.0,4.406624287353059,1.2623799339986574
0,4.0,3.412056196652517,3.1367025060223503
0,4.0,0.3150420434650669,0.18740972917542648
0,4.0,4.785631872575859,0.781906855730865
0,3.0,4.087306369212629,4.2022992066196645
0,4.0,4.345257041223754,4.089450397891347
0,2.5,2.519238228465869,2.583539965032294
0,4.5,4.935198336139754,5.5876587569901535
0,2.5,3.8567612931101714,3.6956607283810143
0,5.0,3.049250656777565,3.0584298081079333
0,4.0,3.001857746936424,2.8514980159752175
0,5.0,1.5589672247542874,1.4210903575155776
0,2.0,0.16703997556961503,0.1856985151963627
0,4.0,3.23087636006542,2.2610545047037856
0,5.0,3.07997939608436,3.152968125476108
0,5.0,1.2429529586117294,1.1568244661383351
0,3.0,1.959439013378188,2.0678483508689887
0,3.5,3.376348999812472,3.4846112837502
0,3.5,1.567128711152146,1.592839445977872
0,4.0,3.7745732591299204,4.039359563242559
0,5.0,3.133883705145979,3.0331932225804032
0,5.0,3.5659009987276717,3.6978763340973475
0,5.0,0.3069587087510661,1.315947561683251
0,2.5,2.2638638982183243,1.7379053038334336
0,4.0,2.4128520009565397,3.6298507092655785
0,2.0,1.7514722740416933,1.7440332685104873
0,4.0,3.1744864785820193,3.0958279596440326
0,5.0,4.773653209314843,4.840446349163471
0,3.0,0.408366392771527,1.509142401315552
0,2.0,1.618212954309464,0.7862390973628872
0,3.5,1.404171574160486,1.3752413593881245
0,1.0,0.8303137932195725,0.048493355387156614
0,5.0,4.533657039489313,0.7211765089253833
0,4.0,1.2930349189524133,1.067877246989181
0,3.0,0.5904351846757966,1.044501167930776
0,2.0,0.7032775367419075,0.7393234040136226
0,5.0,1.0240559778777003,0.7416376743659552
0,4.0,2.2884406447030377,2.2327089648358727
0,4.0,3.688939190336498,1.07448098199683
0,5.0,3.1499822556323664,0.5956913922695549
0,3.5,0.687660557700468,0.6032333707775608
0,4.0,1.9058350480702269,3.2654383805305986
0,2.5,3.012063111324286,2.970376257448448
0,1.5,1.5906808318808452,0.15400210205916298
0,4.0,0.9555013083543384,0.4765421699384148
0,3.0,4.722337241973119,4.262135572131333
0,2.0,4.802751352317486,2.387733454178406
0,4.0,1.4923863698684137,1.3478912980881523
0,4.0,1.6204910487328872,1.246573912441869
0,3.5,2.887740177529431,2.986424891147955
0,2.0,2.1653928861256717,2.163525831581704
0,5.0,2.0826733704221683,1.8001710554938901
0,3.0,1.9645511144732386,1.9369899990294213
0,3.0,1.6794402237141226,1.9869688097937561
0,4.0,2.576647936121927,1.3128279102989775
0,5.0,3.210970968840667,3.002381004122072
0,5.0,0.3065251943012637,-0.2569050860540365
0,3.5,0.3744505676596066,1.2356390945403235
0,4.0,3.572934837916062,2.988920741102377
0,3.5,3.3784512324611375,2.267004723217041
0,4.5,2.4687111545095104,2.2453427250677214
0,3.0,3.0808863350044637,2.9638601599189727
0,4.0,3.9399949211214995,2.4886231919609507
0,5.0,4.548142968789194,4.122650848257185
0,2.0,3.3345989210065397,3.3217514676233484
0,2.5,0.5526457255263156,0.5464359678528485
0,4.0,3.5890280525659826,3.3758535583646756
0,2.5,2.918481179567297,3.0773857896359167
0,4.5,0.5382413690202159,-0.23321900240234994
0,3.0,3.845749546909584,4.094809955546036
0,5.0,1.3404173440626295,3.903697502634378
0,5.0,0.09914832719828681,1.7248510678240294
0,4.0,0.550801054444624,0.8695980992984382
0,5.0,0.27809830415991776,2.4797869627857434
0,4.5,0.03281567904060145,0.7663248295430806
0,5.0,2.1878271544257677,2.065446180260486
0,5.0,4.1913469914449415,4.326071856036405
0,2.0,2.37729685250484,1.8421667016163727
0,1.0,0.38015852961876373,0.26163821350831074
0,3.0,4.450980981484985,1.006749269540095
0,4.0,1.6043761847492,1.650434485709202
0,3.5,1.7224609243076587,1.676920046962094
0,3.0,2.5470588614010214,0.4072527254117422
0,3.0,4.392279445751265,4.216539950347911
0,4.0,2.256175442771888,0.6385064228675612
0,4.0,4.319141548737609,3.2368484560180537
0,3.0,1.2132264097071277,1.674667112036482
0,3.0,1.3666730289170297,1.2628115172410597
0,3.0,0.29303107116339766,0.2090100770787553
0,3.5,4.307203663019541,2.7886817415895626
0,2.5,0.4928363412761605,0.48105111198685346
0,4.0,4.785951075525847,4.445966699886627
0,4.0,2.005406635247204,2.005817303251554
0,3.0,3.5247978430600586,3.087109193557037
0,1.0,1.5012516220817262,1.5453874887545382
0,3.0,0.09692971355192759,-0.09352059272727425
0,4.5,2.876807825629854,4.20686368129172
0,3.5,0.9591976523246049,1.3799912800684935
0,2.0,2.362215832070016,2.341782997313917
0,1.0,2.150595468251173,2.1075605830957302
0,4.0,1.653729442364615,1.231979091993261
0,1.5,3.7044640035418124,3.6341094659318873
0,3.5,1.8600639988369276,1.8239193109450826
0,4.0,1.2214716366688527,0.7551780960011438
0,5.0,4.901843604149523,4.940769004975391
0,5.0,1.9743342675638802,2.8497978027891344
0,3.5,2.43253582351728,2.5139185078878565
0,2.0,4.078373067530383,3.376485991924713
0,1.5,3.753622750673524,0.05861348860083036
0,5.0,2.0633216774639918,2.132908697568885
0,5.0,3.9990719316300027,4.993881703662451
0,3.0,0.750256128780058,1.0391652478172548
0,5.0,1.0288830258830188,0.9476852970251299
0,3.5,1.9714948185791377,1.9115460508698685
0,2.5,3.7374223354359266,3.6923577184850602
0,3.0,1.4816211835051423,1.1367142759830344
0,2.0,2.311290486882765,2.1597719184683304
0,4.0,2.162544965223514,2.293669635150629
0,4.5,2.5204892485820487,1.7579396454988103
0,3.0,3.731069440060989,3.3443968615737036
0,4.0,1.5488175536736142,2.1459230860355314
0,5.0,2.3903506379392687,2.6400430690712944
0,4.5,4.314781198198122,4.412352009221264
0,2.0,0.8858234185460051,0.31602312248196995
0,3.5,1.437295992637928,1.9473501980704215
0,4.5,3.7487613237656348,2.1240081325622406
0,3.0,0.5156846695056982,0.18430295732321653
0,3.0,2.237212600946415,2.2002217438585014
0,3.5,0.04084718826987799,0.3115558266430535
0,4.5,2.106692989908377,2.1094057406555398
0,5.0,3.4645678820648493,3.2825729486020045
0,4.0,2.4239197088234725,0.5219218564061234
0,3.0,2.337980923647457,1.790119887455922
0,2.0,2.4741028370553435,2.4621994021354174
0,4.0,4.372451295157801,1.1495286883013023
0,4.0,3.3946591543355287,3.407452044855772
0,5.0,4.55410174032794,1.0606631073460158
0,3.5,3.0877832378665064,0.15166089922885576
0,4.5,2.094533481146338,0.6123727822048428
0,4.0,1.5437945189803166,1.4823242687243428
0,4.0,2.84085075755244,2.7761074387469855
0,3.0,0.015839327062482922,0.04961605113851239
0,4.0,0.5886783887094232,0.576972160996103
0,3.5,0.8271365930145064,0.2451024452383117
0,4.0,1.22463826458877,0.754308544193361
0,4.5,2.1281121493463475,3.142397160320648
0,3.0,0.08270340305610469,0.12909106658306302
0,4.0,1.558299499787944,1.8113242560293963
0,3.0,2.72251046836437,3.041225834729464
0,3.5,4.135692864672988,4.6447833899822575
0,2.5,3.9616483524436608,0.719308278973066
0,5.0,4.373975573341265,4.454384666439955
0,0.5,4.171955138774748,3.946219319385013
0,4.5,3.5177082251314378,1.4595045588888338
0,3.0,3.9184103059119706,3.0259467257719885
0,4.5,3.2850836747533934,2.4248204762753813
0,2.0,0.6350301095750477,1.0843949438552989
0,4.5,1.6906001473359444,1.6322185473549882
0,4.0,3.668183139417952,3.658297830713269
0,2.5,4.13381015979404,4.11789096508506
0,4.0,1.0325992320292503,1.0793227483225833
0,5.0,2.8082355382077058,2.8631766362912208
0,4.0,0.4541190660555078,0.3525504522753761
0,5.0,1.760721241525206,2.679992592739051
0,4.0,0.3769267793743264,0.08060877095442297
0,5.0,1.1029980005145306,0.9728796908083446
0,3.0,2.167336516105376,2.0177964246765323
0,5.0,4.024019213589364,2.7960532512818195
0,5.0,3.5850955525064525,3.698480816949237
0,4.5,3.2271338538590544,0.913274499096006
0,3.5,2.3078155992281864,2.333413834216811
0,3.5,1.641100007445232,1.4967595198376142
0,4.0,4.267369780102494,3.9583791888138733
0,2.5,0.44333849020097515,0.46310652086291687
0,4.0,2.1937926797787854,1.9461793774136762
0,5.0,0.5244299145502263,-0.035592828904388696
0,3.5,3.5730169857536587,3.1361466771100077
0,3.0,2.8462255086920196,2.7227859220536397
0,4.0,3.642147175031048,3.5090261781825407
0,4.0,3.0240333694311583,3.8083816229689313
0,2.5,3.6130808691874696,1.5951689936463858
0,1.0,0.7780490204577395,0.13108416288944327
0,5.0,3.829935914843815,3.2222677596302773
0,4.0,0.4154346535648512,0.353971937148186
0,5.0,3.518027397694045,3.0581440882625617
0,3.5,3.6606058405434867,1.217622026642864
0,4.0,4.480142314707719,4.466579984377339
0,1.0,4.080322056013862,3.9082280134301524
0,3.0,1.1555464929259225,1.118228007783431
0,2.0,3.114449473892548,1.4088030494827068
0,1.5,0.32048615159732396,-0.4917556978239457
0,4.0,4.164957957305904,4.0769884982568545
0,3.0,1.991710041568242,1.2983040175154017
0,3.5,4.561712917020348,4.915286998141328
0,4.0,3.935837332596426,2.23202994143112
0,3.0,4.240162273788915,2.820079930501285
0,3.0,1.9533829484665566,1.6093639465498997
0,2.0,2.6021902425522807,1.253592347854779
0,3.0,2.2881213101127065,2.064057288862078
0,3.5,2.1519821716320156,1.8772960916835595
0,2.0,2.991096364518177,3.502788649231908
0,1.0,4.117986255088303,1.4448021994204678
0,4.0,4.069541026627469,2.7537611719562687
0,4.5,3.5230188851781055,2.6685430630317866
0,5.0,2.985611860991204,2.9676473601806723
0,4.0,2.6638386135109653,1.1841711580615137
0,3.5,4.340961919899451,0.9031339014048825
0,3.5,0.26048746470342277,0.14913846198732061
0,4.0,4.5913095424878705,4.478017029944458
0,2.5,0.05879373649954167,0.458165872581642
0,3.0,0.891860106805733,0.9806997501378311
0,1.0,4.506490711617549,4.227133549091375
0,5.0,4.212239150028876,4.188238881184384
0,2.0,4.913867927397122,0.9964628000839431
0,2.0,4.4654143561287505,1.6603943315314238
0,3.0,2.549358956122527,0.8753127559713832
0,4.0,1.382664632195193,1.0603810892561
0,3.5,0.22944236978941213,0.1077524636323769
0,4.0,0.2208544587242406,-0.9115068491032678
0,4.0,3.565464563000681,3.583298039396217
0,4.0,0.15887717686638825,0.2688780743699498
0,4.0,3.981983973788833,2.6045510691055456
0,1.0,2.898146985826286,2.6523829648709
0,5.0,0.49358012775040594,0.4966338625233316
0,2.0,2.832871210228553,2.9105148567852406
0,3.0,2.144722923120895,2.6762963053625404
0,4.0,1.5918032784821539,2.772205366594786
0,4.0,0.337021740244719,1.5737162173374069
0,4.0,2.1985719351349053,0.9779137949970788
0,2.5,3.8850243957283084,1.9075638318849715
0,5.0,3.869630281385758,4.364410087963325
0,2.5,4.8442543238695475,5.031795661164537
0,5.0,3.4970762147932772,0.5251344068627319
0,5.0,3.5712129807716875,4.916915677511295
0,3.5,4.9448988295863625,4.3860077568488425
0,1.0,0.6242429152283274,0.013366514986110897
0,3.5,4.567266176345187,3.1624566238237986
0,4.0,2.6969344680538407,2.7799883049214715
0,3.5,0.7836394648040823,0.7679478022663131
0,5.0,4.063959761320339,0.6732266810834018
0,3.0,2.4731263414403903,1.8883889665704288
0,3.5,2.3324264721268344,1.7820023826496645
0,2.5,3.79718096840255,3.782553219166424
0,3.0,0.6917676046770688,0.5312081114385563
0,3.5,4.003977142086958,2.857060783981281
0,1.5,0.08909088248962804,0.019008033796156926
0,2.0,0.9851240305411568,1.0453298617267086
0,5.0,3.220002587475536,3.453922268208469
0,2.0,3.0614766455410285,3.01439793478273
0,5.0,4.813648680180622,4.338749336499841
0,5.0,2.9130322949181684,0.35848228092451745
0,1.0,2.0440294864066466,2.136331943395099
0,1.0,4.6041121908566165,4.387166393591187
0,5.0,1.9213997156977203,2.0036263427158416
0,3.0,4.704186632349102,4.601085410348744
0,4.0,2.094853313420577,0.28607210958050405
0,4.0,0.6594874901919401,0.1349237649868976
0,4.0,2.90566289091515,0.7507736974854999
0,4.0,2.8094752269592007,3.14351656690591
0,5.0,2.9549343197899525,0.5721864903733727
0,3.0,4.950620960037705,4.848520074221511
0,2.0,0.31822606741103154,0.32731406116997414
0,5.0,2.3999785797722586,2.112840972228411
0,5.0,2.189094850230142,1.947147250714161
0,4.0,2.6668454909473187,2.7474250605232826
0,5.0,4.3205763464553355,4.314675249482131
0,1.0,2.026715902643794,2.049237938755285
0,0.5,4.978125283541937,4.3847692321987
0,4.0,2.963605393357906,2.666406195029732
0,4.5,3.583491046207032,3.861235391688767
0,4.0,1.5195166868187964,0.9214157572981099
0,3.0,2.8795744017588962,0.6974175434185541
0,5.0,4.866469641699345,1.6596143632165519
0,4.0,4.834257358760853,2.7842938389351306
0,3.0,1.3402847292593463,0.4724849109090454
0,3.5,1.5413900737125625,1.643669846195447
0,4.0,1.2304097585698197,1.3434326877381781
0,3.0,0.5413055104635256,1.2484314173470845
0,4.0,1.3433157990780442,1.3786599523881162
0,1.5,3.5397909790607818,3.0641234149404344
0,4.0,0.4548632643135192,0.694948784721928
0,4.0,1.8799815871782029,1.3712671181843556
0,4.0,4.333650972787079,4.855869487207932
0,2.0,0.08776249119652302,0.19063243370914304
0,3.5,4.973383557154678,3.854965051650151
0,5.0,2.1319154225613968,2.2785441639543165
0,5.0,2.911654139879361,2.76957263544665
0,4.0,4.873227955671082,5.062075989520852
0,3.5,0.7779257021889913,1.430290348421232
0,4.5,0.7789860244044067,0.8289821807538631
0,4.0,0.35190551266693293,1.1564575970863984
0,2.5,2.9725626722987735,1.3152590985054502
0,0.5,0.9774776642601812,0.7473614352718762
0,3.0,1.5759776061001012,1.561101463141591
